[liverun] armed crossfoster1c pid 33583 commit 06612fc4 worktree /Users/artin/code/llmopt sentinel /Users/artin/code/llmopt/.git/liverun.lock
[curric] D2 excision: 165028 -> 164896 rows
[chain] processed 100 retained 11 rows 31 / 6000 acc {'inadequate_both': 64, 'excluded_diet': 20, 'retained': 11, 'inadequate_A': 2, 'inadequate_B': 2, 'gen_failed': 1} (236s)
[chain] processed 200 retained 20 rows 58 / 6000 acc {'inadequate_both': 133, 'excluded_diet': 38, 'retained': 20, 'inadequate_A': 3, 'inadequate_B': 5, 'gen_failed': 1} (442s)
[chain] processed 300 retained 33 rows 92 / 6000 acc {'inadequate_both': 196, 'excluded_diet': 58, 'retained': 33, 'inadequate_A': 4, 'inadequate_B': 7, 'gen_failed': 2} (707s)
[chain] processed 400 retained 47 rows 130 / 6000 acc {'inadequate_both': 259, 'excluded_diet': 78, 'retained': 47, 'inadequate_A': 4, 'inadequate_B': 9, 'gen_failed': 2, 'excluded_dup': 1} (867s)
[chain] processed 500 retained 58 rows 161 / 6000 acc {'inadequate_both': 323, 'excluded_diet': 99, 'retained': 58, 'inadequate_A': 6, 'inadequate_B': 10, 'gen_failed': 3, 'excluded_dup': 1} (1143s)
[chain] processed 600 retained 67 rows 186 / 6000 acc {'inadequate_both': 387, 'excluded_diet': 123, 'retained': 67, 'inadequate_A': 7, 'inadequate_B': 11, 'gen_failed': 3, 'excluded_dup': 2} (1384s)
[chain] processed 700 retained 81 rows 228 / 6000 acc {'inadequate_both': 453, 'excluded_diet': 137, 'retained': 81, 'inadequate_A': 9, 'inadequate_B': 13, 'gen_failed': 5, 'excluded_dup': 2} (1729s)
[chain] processed 800 retained 88 rows 246 / 6000 acc {'inadequate_both': 520, 'excluded_diet': 161, 'retained': 88, 'inadequate_A': 10, 'inadequate_B': 14, 'gen_failed': 5, 'excluded_dup': 2} (1929s)
[chain] processed 900 retained 97 rows 268 / 6000 acc {'inadequate_both': 586, 'excluded_diet': 182, 'retained': 97, 'inadequate_A': 11, 'inadequate_B': 16, 'gen_failed': 6, 'excluded_dup': 2} (2233s)
[chain] processed 2000 retained 216 rows 591 / 6000 acc {'inadequate_both': 1296, 'excluded_diet': 394, 'retained': 216, 'inadequate_A': 25, 'inadequate_B': 41, 'gen_failed': 13, 'excluded_dup': 11, 'excluded_band': 4} (5046s)
[chain] processed 2100 retained 224 rows 616 / 6000 acc {'inadequate_both': 1364, 'excluded_diet': 411, 'retained': 224, 'inadequate_A': 28, 'inadequate_B': 44, 'gen_failed': 13, 'excluded_dup': 12, 'excluded_band': 4} (5324s)
[chain] processed 2200 retained 233 rows 640 / 6000 acc {'inadequate_both': 1428, 'excluded_diet': 430, 'retained': 233, 'inadequate_A': 30, 'inadequate_B': 47, 'gen_failed': 13, 'excluded_dup': 15, 'excluded_band': 4} (5561s)
[chain] processed 2300 retained 245 rows 672 / 6000 acc {'inadequate_both': 1485, 'excluded_diet': 453, 'retained': 245, 'inadequate_A': 33, 'inadequate_B': 52, 'gen_failed': 13, 'excluded_dup': 15, 'excluded_band': 4} (5849s)
[chain] processed 2400 retained 251 rows 688 / 6000 acc {'inadequate_both': 1551, 'excluded_diet': 475, 'retained': 251, 'inadequate_A': 34, 'inadequate_B': 55, 'gen_failed': 14, 'excluded_dup': 15, 'excluded_band': 5} (6152s)
[chain] processed 2500 retained 258 rows 709 / 6000 acc {'inadequate_both': 1618, 'excluded_diet': 492, 'retained': 258, 'inadequate_A': 37, 'inadequate_B': 57, 'gen_failed': 15, 'excluded_dup': 17, 'excluded_band': 6} (6447s)
[chain] processed 2600 retained 267 rows 734 / 6000 acc {'inadequate_both': 1683, 'excluded_diet': 509, 'retained': 267, 'inadequate_A': 37, 'inadequate_B': 60, 'gen_failed': 16, 'excluded_dup': 19, 'excluded_band': 9} (6733s)
[chain] processed 2700 retained 276 rows 760 / 6000 acc {'inadequate_both': 1747, 'excluded_diet': 529, 'retained': 276, 'inadequate_A': 39, 'inadequate_B': 64, 'gen_failed': 16, 'excluded_dup': 20, 'excluded_band': 9} (7032s)
[chain] processed 2800 retained 288 rows 792 / 6000 acc {'inadequate_both': 1806, 'excluded_diet': 552, 'retained': 288, 'inadequate_A': 40, 'inadequate_B': 66, 'gen_failed': 17, 'excluded_dup': 22, 'excluded_band': 9} (7327s)
[chain] processed 2900 retained 296 rows 815 / 6000 acc {'inadequate_both': 1874, 'excluded_diet': 569, 'retained': 296, 'inadequate_A': 41, 'inadequate_B': 69, 'gen_failed': 17, 'excluded_dup': 25, 'excluded_band': 9} (7582s)
[chain] processed 3000 retained 307 rows 849 / 6000 acc {'inadequate_both': 1937, 'excluded_diet': 592, 'retained': 307, 'inadequate_A': 41, 'inadequate_B': 70, 'gen_failed': 18, 'excluded_dup': 26, 'excluded_band': 9} (7871s)
[chain] processed 3100 retained 320 rows 886 / 6000 acc {'inadequate_both': 1996, 'excluded_diet': 613, 'retained': 320, 'inadequate_A': 41, 'inadequate_B': 73, 'gen_failed': 22, 'excluded_dup': 26, 'excluded_band': 9} (8296s)
[chain] processed 3200 retained 332 rows 920 / 6000 acc {'inadequate_both': 2058, 'excluded_diet': 633, 'retained': 332, 'inadequate_A': 44, 'inadequate_B': 75, 'gen_failed': 22, 'excluded_dup': 26, 'excluded_band': 10} (8576s)
[chain] processed 3300 retained 341 rows 943 / 6000 acc {'inadequate_both': 2121, 'excluded_diet': 652, 'retained': 341, 'inadequate_A': 45, 'inadequate_B': 80, 'gen_failed': 23, 'excluded_dup': 28, 'excluded_band': 10} (8894s)
[chain] processed 3400 retained 349 rows 965 / 6000 acc {'inadequate_both': 2187, 'excluded_diet': 675, 'retained': 349, 'inadequate_A': 45, 'inadequate_B': 81, 'gen_failed': 24, 'excluded_dup': 29, 'excluded_band': 10} (9235s)
[chain] processed 3500 retained 361 rows 999 / 6000 acc {'inadequate_both': 2255, 'excluded_diet': 690, 'retained': 361, 'inadequate_A': 45, 'inadequate_B': 84, 'gen_failed': 24, 'excluded_dup': 31, 'excluded_band': 10} (9555s)
[chain] processed 3600 retained 372 rows 1029 / 6000 acc {'inadequate_both': 2315, 'excluded_diet': 713, 'retained': 372, 'inadequate_A': 47, 'inadequate_B': 85, 'gen_failed': 25, 'excluded_dup': 33, 'excluded_band': 10} (9860s)
[chain] processed 3700 retained 381 rows 1053 / 6000 acc {'inadequate_both': 2380, 'excluded_diet': 735, 'retained': 381, 'inadequate_A': 49, 'inadequate_B': 87, 'gen_failed': 25, 'excluded_dup': 33, 'excluded_band': 10} (10146s)
[chain] processed 3800 retained 393 rows 1087 / 6000 acc {'inadequate_both': 2441, 'excluded_diet': 757, 'retained': 393, 'inadequate_A': 49, 'inadequate_B': 91, 'gen_failed': 26, 'excluded_dup': 33, 'excluded_band': 10} (10460s)
[chain] processed 3900 retained 399 rows 1103 / 6000 acc {'inadequate_both': 2505, 'excluded_diet': 779, 'retained': 399, 'inadequate_A': 53, 'inadequate_B': 94, 'gen_failed': 27, 'excluded_dup': 33, 'excluded_band': 10} (10776s)
[chain] processed 4000 retained 408 rows 1128 / 6000 acc {'inadequate_both': 2572, 'excluded_diet': 799, 'retained': 408, 'inadequate_A': 53, 'inadequate_B': 97, 'gen_failed': 27, 'excluded_dup': 34, 'excluded_band': 10} (11068s)
[chain] processed 4100 retained 420 rows 1161 / 6000 acc {'inadequate_both': 2633, 'excluded_diet': 819, 'retained': 420, 'inadequate_A': 54, 'inadequate_B': 99, 'gen_failed': 28, 'excluded_dup': 37, 'excluded_band': 10} (11380s)
[chain] processed 4200 retained 433 rows 1200 / 6000 acc {'inadequate_both': 2691, 'excluded_diet': 842, 'retained': 433, 'inadequate_A': 55, 'inadequate_B': 103, 'gen_failed': 28, 'excluded_dup': 38, 'excluded_band': 10} (11695s)
[chain] processed 4300 retained 446 rows 1233 / 6000 acc {'inadequate_both': 2746, 'excluded_diet': 864, 'retained': 446, 'inadequate_A': 56, 'inadequate_B': 110, 'gen_failed': 30, 'excluded_dup': 38, 'excluded_band': 10} (12106s)
[chain] processed 4400 retained 456 rows 1260 / 6000 acc {'inadequate_both': 2809, 'excluded_diet': 883, 'retained': 456, 'inadequate_A': 58, 'inadequate_B': 113, 'gen_failed': 31, 'excluded_dup': 39, 'excluded_band': 11} (12442s)
[chain] processed 4500 retained 472 rows 1302 / 6000 acc {'inadequate_both': 2865, 'excluded_diet': 900, 'retained': 472, 'inadequate_A': 60, 'inadequate_B': 118, 'gen_failed': 34, 'excluded_dup': 40, 'excluded_band': 11} (12882s)
[chain] processed 4600 retained 481 rows 1326 / 6000 acc {'inadequate_both': 2929, 'excluded_diet': 921, 'retained': 481, 'inadequate_A': 61, 'inadequate_B': 121, 'gen_failed': 34, 'excluded_dup': 42, 'excluded_band': 11} (13148s)
[chain] processed 4700 retained 492 rows 1359 / 6000 acc {'inadequate_both': 2994, 'excluded_diet': 940, 'retained': 492, 'inadequate_A': 63, 'inadequate_B': 122, 'gen_failed': 35, 'excluded_dup': 43, 'excluded_band': 11} (13499s)
[chain] processed 4800 retained 505 rows 1393 / 6000 acc {'inadequate_both': 3055, 'excluded_diet': 958, 'retained': 505, 'inadequate_A': 64, 'inadequate_B': 124, 'gen_failed': 35, 'excluded_dup': 47, 'excluded_band': 12} (13835s)
[chain] processed 4900 retained 516 rows 1424 / 6000 acc {'inadequate_both': 3116, 'excluded_diet': 979, 'retained': 516, 'inadequate_A': 66, 'inadequate_B': 127, 'gen_failed': 35, 'excluded_dup': 49, 'excluded_band': 12} (14135s)
[chain] processed 5000 retained 526 rows 1451 / 6000 acc {'inadequate_both': 3180, 'excluded_diet': 995, 'retained': 526, 'inadequate_A': 67, 'inadequate_B': 134, 'gen_failed': 36, 'excluded_dup': 50, 'excluded_band': 12} (14492s)
[chain] processed 5100 retained 536 rows 1478 / 6000 acc {'inadequate_both': 3249, 'excluded_diet': 1008, 'retained': 536, 'inadequate_A': 67, 'inadequate_B': 137, 'gen_failed': 37, 'excluded_dup': 53, 'excluded_band': 13} (14828s)
[chain] processed 5200 retained 549 rows 1514 / 6000 acc {'inadequate_both': 3310, 'excluded_diet': 1026, 'retained': 549, 'inadequate_A': 68, 'inadequate_B': 140, 'gen_failed': 39, 'excluded_dup': 55, 'excluded_band': 13} (15176s)
[chain] processed 5300 retained 559 rows 1542 / 6000 acc {'inadequate_both': 3374, 'excluded_diet': 1043, 'retained': 559, 'inadequate_A': 68, 'inadequate_B': 145, 'gen_failed': 40, 'excluded_dup': 58, 'excluded_band': 13} (15470s)
[chain] processed 5400 retained 568 rows 1566 / 6000 acc {'inadequate_both': 3435, 'excluded_diet': 1066, 'retained': 568, 'inadequate_A': 70, 'inadequate_B': 146, 'gen_failed': 42, 'excluded_dup': 60, 'excluded_band': 13} (15792s)
[chain] processed 5500 retained 581 rows 1605 / 6000 acc {'inadequate_both': 3504, 'excluded_diet': 1081, 'retained': 581, 'inadequate_A': 70, 'inadequate_B': 146, 'gen_failed': 42, 'excluded_dup': 63, 'excluded_band': 13} (16117s)
[chain] processed 5600 retained 593 rows 1635 / 6000 acc {'inadequate_both': 3575, 'excluded_diet': 1092, 'retained': 593, 'inadequate_A': 71, 'inadequate_B': 147, 'gen_failed': 43, 'excluded_dup': 66, 'excluded_band': 13} (16487s)
[chain] processed 5700 retained 602 rows 1660 / 6000 acc {'inadequate_both': 3637, 'excluded_diet': 1116, 'retained': 602, 'inadequate_A': 72, 'inadequate_B': 149, 'gen_failed': 44, 'excluded_dup': 67, 'excluded_band': 13} (16802s)
[chain] processed 5800 retained 610 rows 1681 / 6000 acc {'inadequate_both': 3701, 'excluded_diet': 1135, 'retained': 610, 'inadequate_A': 75, 'inadequate_B': 153, 'gen_failed': 44, 'excluded_dup': 68, 'excluded_band': 14} (17089s)
[chain] processed 5900 retained 625 rows 1724 / 6000 acc {'inadequate_both': 3758, 'excluded_diet': 1154, 'retained': 625, 'inadequate_A': 76, 'inadequate_B': 156, 'gen_failed': 44, 'excluded_dup': 73, 'excluded_band': 14} (17380s)
[chain] processed 6000 retained 635 rows 1753 / 6000 acc {'inadequate_both': 3822, 'excluded_diet': 1173, 'retained': 635, 'inadequate_A': 76, 'inadequate_B': 159, 'gen_failed': 45, 'excluded_dup': 75, 'excluded_band': 15} (17750s)
[chain] processed 6100 retained 645 rows 1778 / 6000 acc {'inadequate_both': 3888, 'excluded_diet': 1189, 'retained': 645, 'inadequate_A': 77, 'inadequate_B': 161, 'gen_failed': 45, 'excluded_dup': 78, 'excluded_band': 17} (18072s)
[chain] processed 6200 retained 654 rows 1804 / 6000 acc {'inadequate_both': 3953, 'excluded_diet': 1206, 'retained': 654, 'inadequate_A': 81, 'inadequate_B': 164, 'gen_failed': 45, 'excluded_dup': 79, 'excluded_band': 18} (18413s)
[chain] processed 6300 retained 661 rows 1822 / 6000 acc {'inadequate_both': 4022, 'excluded_diet': 1226, 'retained': 661, 'inadequate_A': 82, 'inadequate_B': 165, 'gen_failed': 45, 'excluded_dup': 80, 'excluded_band': 19} (18766s)
[chain] processed 6400 retained 667 rows 1840 / 6000 acc {'inadequate_both': 4077, 'excluded_diet': 1256, 'retained': 667, 'inadequate_A': 85, 'inadequate_B': 169, 'gen_failed': 46, 'excluded_dup': 81, 'excluded_band': 19} (19116s)
[chain] processed 6500 retained 676 rows 1864 / 6000 acc {'inadequate_both': 4143, 'excluded_diet': 1273, 'retained': 676, 'inadequate_A': 85, 'inadequate_B': 170, 'gen_failed': 48, 'excluded_dup': 85, 'excluded_band': 20} (19489s)
[chain] processed 6600 retained 686 rows 1897 / 6000 acc {'inadequate_both': 4212, 'excluded_diet': 1291, 'retained': 686, 'inadequate_A': 86, 'inadequate_B': 171, 'gen_failed': 48, 'excluded_dup': 86, 'excluded_band': 20} (19752s)
[chain] processed 6700 retained 696 rows 1924 / 6000 acc {'inadequate_both': 4272, 'excluded_diet': 1311, 'retained': 696, 'inadequate_A': 88, 'inadequate_B': 174, 'gen_failed': 49, 'excluded_dup': 90, 'excluded_band': 20} (20052s)
[chain] processed 6800 retained 706 rows 1950 / 6000 acc {'inadequate_both': 4335, 'excluded_diet': 1331, 'retained': 706, 'inadequate_A': 88, 'inadequate_B': 178, 'gen_failed': 49, 'excluded_dup': 93, 'excluded_band': 20} (20322s)
[chain] processed 6900 retained 710 rows 1961 / 6000 acc {'inadequate_both': 4395, 'excluded_diet': 1357, 'retained': 710, 'inadequate_A': 88, 'inadequate_B': 180, 'gen_failed': 51, 'excluded_dup': 98, 'excluded_band': 21} (20666s)
[chain] processed 7000 retained 723 rows 1997 / 6000 acc {'inadequate_both': 4461, 'excluded_diet': 1372, 'retained': 723, 'inadequate_A': 90, 'inadequate_B': 183, 'gen_failed': 51, 'excluded_dup': 99, 'excluded_band': 21} (20989s)
[chain] processed 7100 retained 731 rows 2018 / 6000 acc {'inadequate_both': 4525, 'excluded_diet': 1397, 'retained': 731, 'inadequate_A': 91, 'inadequate_B': 184, 'gen_failed': 51, 'excluded_dup': 100, 'excluded_band': 21} (21200s)
[chain] processed 7200 retained 738 rows 2035 / 6000 acc {'inadequate_both': 4595, 'excluded_diet': 1413, 'retained': 738, 'inadequate_A': 93, 'inadequate_B': 186, 'gen_failed': 51, 'excluded_dup': 103, 'excluded_band': 21} (21480s)
[chain] processed 7300 retained 749 rows 2070 / 6000 acc {'inadequate_both': 4660, 'excluded_diet': 1430, 'retained': 749, 'inadequate_A': 93, 'inadequate_B': 188, 'gen_failed': 51, 'excluded_dup': 108, 'excluded_band': 21} (21740s)
[chain] processed 7400 retained 756 rows 2090 / 6000 acc {'inadequate_both': 4727, 'excluded_diet': 1451, 'retained': 756, 'inadequate_A': 95, 'inadequate_B': 189, 'gen_failed': 51, 'excluded_dup': 110, 'excluded_band': 21} (22016s)
[chain] processed 7500 retained 766 rows 2117 / 6000 acc {'inadequate_both': 4792, 'excluded_diet': 1469, 'retained': 766, 'inadequate_A': 97, 'inadequate_B': 192, 'gen_failed': 51, 'excluded_dup': 112, 'excluded_band': 21} (22326s)
[chain] processed 7600 retained 778 rows 2150 / 6000 acc {'inadequate_both': 4852, 'excluded_diet': 1492, 'retained': 778, 'inadequate_A': 97, 'inadequate_B': 194, 'gen_failed': 51, 'excluded_dup': 115, 'excluded_band': 21} (22601s)
[chain] processed 7700 retained 784 rows 2163 / 6000 acc {'inadequate_both': 4907, 'excluded_diet': 1519, 'retained': 784, 'inadequate_A': 100, 'inadequate_B': 199, 'gen_failed': 51, 'excluded_dup': 119, 'excluded_band': 21} (22842s)
[chain] processed 7800 retained 794 rows 2189 / 6000 acc {'inadequate_both': 4967, 'excluded_diet': 1541, 'retained': 794, 'inadequate_A': 100, 'inadequate_B': 202, 'gen_failed': 51, 'excluded_dup': 122, 'excluded_band': 23} (23127s)
[chain] processed 7900 retained 800 rows 2205 / 6000 acc {'inadequate_both': 5033, 'excluded_diet': 1567, 'retained': 800, 'inadequate_A': 100, 'inadequate_B': 203, 'gen_failed': 51, 'excluded_dup': 123, 'excluded_band': 23} (23405s)
[chain] processed 8000 retained 810 rows 2229 / 6000 acc {'inadequate_both': 5095, 'excluded_diet': 1584, 'retained': 810, 'inadequate_A': 103, 'inadequate_B': 204, 'gen_failed': 51, 'excluded_dup': 129, 'excluded_band': 24} (23695s)
[chain] processed 8100 retained 818 rows 2253 / 6000 acc {'inadequate_both': 5156, 'excluded_diet': 1605, 'retained': 818, 'inadequate_A': 105, 'inadequate_B': 208, 'gen_failed': 52, 'excluded_dup': 132, 'excluded_band': 24} (24003s)
[chain] processed 8200 retained 826 rows 2277 / 6000 acc {'inadequate_both': 5216, 'excluded_diet': 1629, 'retained': 826, 'inadequate_A': 108, 'inadequate_B': 211, 'gen_failed': 53, 'excluded_dup': 133, 'excluded_band': 24} (24311s)
[chain] processed 8300 retained 834 rows 2298 / 6000 acc {'inadequate_both': 5285, 'excluded_diet': 1646, 'retained': 834, 'inadequate_A': 108, 'inadequate_B': 211, 'gen_failed': 54, 'excluded_dup': 137, 'excluded_band': 25} (24640s)
[chain] processed 8400 retained 840 rows 2317 / 6000 acc {'inadequate_both': 5346, 'excluded_diet': 1666, 'retained': 840, 'inadequate_A': 111, 'inadequate_B': 215, 'gen_failed': 54, 'excluded_dup': 142, 'excluded_band': 26} (24936s)
[chain] processed 8500 retained 849 rows 2342 / 6000 acc {'inadequate_both': 5407, 'excluded_diet': 1688, 'retained': 849, 'inadequate_A': 111, 'inadequate_B': 218, 'gen_failed': 55, 'excluded_dup': 145, 'excluded_band': 27} (25256s)
[chain] processed 8600 retained 863 rows 2383 / 6000 acc {'inadequate_both': 5477, 'excluded_diet': 1701, 'retained': 863, 'inadequate_A': 111, 'inadequate_B': 218, 'gen_failed': 55, 'excluded_dup': 147, 'excluded_band': 28} (25562s)
[chain] processed 8700 retained 869 rows 2399 / 6000 acc {'inadequate_both': 5531, 'excluded_diet': 1727, 'retained': 869, 'inadequate_A': 112, 'inadequate_B': 224, 'gen_failed': 56, 'excluded_dup': 153, 'excluded_band': 28} (25905s)
[chain] processed 8800 retained 879 rows 2430 / 6000 acc {'inadequate_both': 5589, 'excluded_diet': 1748, 'retained': 879, 'inadequate_A': 114, 'inadequate_B': 229, 'gen_failed': 57, 'excluded_dup': 156, 'excluded_band': 28} (26251s)
[chain] processed 8900 retained 888 rows 2458 / 6000 acc {'inadequate_both': 5647, 'excluded_diet': 1776, 'retained': 888, 'inadequate_A': 114, 'inadequate_B': 232, 'gen_failed': 57, 'excluded_dup': 158, 'excluded_band': 28} (26516s)
[chain] processed 9000 retained 901 rows 2493 / 6000 acc {'inadequate_both': 5705, 'excluded_diet': 1794, 'retained': 901, 'inadequate_A': 115, 'inadequate_B': 235, 'gen_failed': 57, 'excluded_dup': 164, 'excluded_band': 29} (26831s)
[chain] processed 9100 retained 907 rows 2513 / 6000 acc {'inadequate_both': 5766, 'excluded_diet': 1819, 'retained': 907, 'inadequate_A': 115, 'inadequate_B': 237, 'gen_failed': 57, 'excluded_dup': 170, 'excluded_band': 29} (27107s)
[chain] processed 9200 retained 916 rows 2541 / 6000 acc {'inadequate_both': 5826, 'excluded_diet': 1841, 'retained': 916, 'inadequate_A': 117, 'inadequate_B': 239, 'gen_failed': 57, 'excluded_dup': 175, 'excluded_band': 29} (27399s)
[chain] processed 9300 retained 927 rows 2572 / 6000 acc {'inadequate_both': 5880, 'excluded_diet': 1864, 'retained': 927, 'inadequate_A': 121, 'inadequate_B': 243, 'gen_failed': 58, 'excluded_dup': 178, 'excluded_band': 29} (27728s)
[chain] processed 9400 retained 938 rows 2602 / 6000 acc {'inadequate_both': 5942, 'excluded_diet': 1879, 'retained': 938, 'inadequate_A': 122, 'inadequate_B': 248, 'gen_failed': 59, 'excluded_dup': 183, 'excluded_band': 29} (28149s)
[chain] processed 9500 retained 945 rows 2624 / 6000 acc {'inadequate_both': 6005, 'excluded_diet': 1899, 'retained': 945, 'inadequate_A': 123, 'inadequate_B': 253, 'gen_failed': 60, 'excluded_dup': 186, 'excluded_band': 29} (28451s)
[chain] processed 9600 retained 951 rows 2641 / 6000 acc {'inadequate_both': 6072, 'excluded_diet': 1917, 'retained': 951, 'inadequate_A': 125, 'inadequate_B': 256, 'gen_failed': 60, 'excluded_dup': 190, 'excluded_band': 29} (28789s)
[chain] processed 9700 retained 963 rows 2679 / 6000 acc {'inadequate_both': 6132, 'excluded_diet': 1936, 'retained': 963, 'inadequate_A': 126, 'inadequate_B': 259, 'gen_failed': 60, 'excluded_dup': 195, 'excluded_band': 29} (29047s)
[chain] processed 9800 retained 970 rows 2699 / 6000 acc {'inadequate_both': 6199, 'excluded_diet': 1959, 'retained': 970, 'inadequate_A': 126, 'inadequate_B': 260, 'gen_failed': 60, 'excluded_dup': 197, 'excluded_band': 29} (29306s)
[chain] processed 9900 retained 979 rows 2723 / 6000 acc {'inadequate_both': 6260, 'excluded_diet': 1981, 'retained': 979, 'inadequate_A': 131, 'inadequate_B': 263, 'gen_failed': 60, 'excluded_dup': 197, 'excluded_band': 29} (29614s)
[chain] processed 10000 retained 994 rows 2760 / 6000 acc {'inadequate_both': 6321, 'excluded_diet': 1996, 'retained': 994, 'inadequate_A': 131, 'inadequate_B': 267, 'gen_failed': 62, 'excluded_dup': 200, 'excluded_band': 29} (30024s)
[chain] processed 10100 retained 1008 rows 2798 / 6000 acc {'inadequate_both': 6383, 'excluded_diet': 2013, 'retained': 1008, 'inadequate_A': 133, 'inadequate_B': 268, 'gen_failed': 62, 'excluded_dup': 204, 'excluded_band': 29} (30352s)
[chain] processed 10200 retained 1017 rows 2821 / 6000 acc {'inadequate_both': 6446, 'excluded_diet': 2038, 'retained': 1017, 'inadequate_A': 133, 'inadequate_B': 268, 'gen_failed': 63, 'excluded_dup': 206, 'excluded_band': 29} (30643s)
[chain] processed 10300 retained 1025 rows 2844 / 6000 acc {'inadequate_both': 6506, 'excluded_diet': 2063, 'retained': 1025, 'inadequate_A': 134, 'inadequate_B': 269, 'gen_failed': 64, 'excluded_dup': 210, 'excluded_band': 29} (31019s)
